Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
accuracy minifier also work even exception raised,accuracy minifier model bugs optimized accuracy minifier nothing accuracy minification superset testing accuracy failures raised exceptions logs response minified repro response,2022-11-21T19:51:56Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93436,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,算子功能不完善,,,,,引发异常时精度缩小器不起作用
hub fails cache network crashes,hub fails cache network crashes trying model hub hub py fails cache network since parse repo info handle network timeout steps reproduce turn internet try following may following exception repo branch isl org midas example test another repo branch pair needed versions,2023-01-01T16:27:26Z,"bug, triaged, module: hub",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/91568,"cuda, device, libtorch, version, window, org, example, release, extension, system",5,算子执行失败,,,,,如果没有网络，torch.hub.load() 无法从缓存加载并崩溃
runtimebug quantile input tensor must either float double dtype,versions chen weiwen,2023-06-06T02:53:30Z,"bug, triaged, oncall: pt2, module: inductor",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/103054,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子功能不完善,,,,,quantile() 输入张量必须是 float 或 double dtype
nn parameter dispatch functionanlization,description following produces dispatch functionanlization revealed pytest generated test shinianzhihou changedetection py test issues,2023-06-05T17:35:56Z,"bug, triaged, module: aotdispatch",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/102989,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,算子异常,,,,,nn.Parameter dispatch error in functionalization
prevent pattern matches across mutation ops inductor grad fx passes,inductor grad fx passes inductor fx passes grad py unsafe respect mutation discard matches cross mutation op example repro reveals grad fx passes currently match across mutation ops add test test inductor test pattern matcher py unittest,2023-05-10T20:56:07Z,"bug, triaged, oncall: pt2",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/101124,"py, nn, package, functionanl, module, nn_functionanl, conv, loss, inductor, ananconda",11,算子fx执行不一致报错,,,,,Prevent pattern matches across mutation ops in Inductor pre-grad FX passes
runtime,hi simpletransformers library following versions collecting environment information version debug cuda rocm os ubuntu lts gcc version collect clang version collect cmake version collect libc version glibc version default jul gcc bit runtime platform linux generic debian buster sid cuda available cuda runtime version collect cuda module loading set gpu models configuration gpu nvidia geforce rtx nvidia driver version cudnn version collect hip runtime version miopen runtime version xnnpack available cpu architecture cpu op bit bit byte little endian cpu cpu thread core core socket socket numa vendor genuineintel cpu family model model nanme intel core tm cpu ghz stepping cpu mhz cpu mhz cpu mhz bogomips virtualization vt cache cache cache cache numa cpu flags fpu vme de pse tsc msr pae mce cx apic sep mtrr pge mca cmov pat pse clflush dts acpi mmx fxsr sse sse ss ht tm pbe syscall nx pdpe rdtscp lm constant tsc art arch perfmon pebs bts rep good nopl xtopology nonstop tsc cpuid aperfmperf pni pclmulqdq dtes monitor ds cpl vmx smx est tm ssse sdbg fma cx xtpr pdcm pcid sse sse apic movbe popcnt tsc deadline timer aes xsave rdrand lahf lm abm dnowprefetch cpuid invpcid single ssbd ibrs ibpb stibp tpr shadow vnmi flexpriority ept vpid,2023-04-25T17:16:43Z,"bug, triaged",OPEN,0,1,https://github.com/pytorch/pytorch/issues/99999,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,框架异常,,,,,使用 simpletransformers 库写入文件失败
randperm respect base,currently randperm returns clearly unexpected behavior needs return numbers range,2017-03-03T17:09:37Z,"high priority, module: dependency bug",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/911,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子返回值错误,,,,,"torch.randperm(10)没有返回[1, 10]内的数字"
vision maskrcnn failing periodic trunk,img alt images githubusercontent cabf bc ab ebc failures appear start note also failed bisect vision maskrcnn inductor earlier week looking dash looked drop revisions however bisecting found revs failing message changed point good db cde da bad cb af,2023-04-15T14:05:52Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/99230,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,算子执行失败,,,,,vision_maskrcnn failing in periodic/trunk
inductor tests metaprogramming breaks slow tests logic,set slow tests ci nanmes particular inductor dynanmic test slow opts special handling cd test echo test linear packed cpu dynanmic shapes cpp wrapper dynanmicshapescppwrappercputests slow tests json testrunner way skips fast tests runs slow tests observe following exception looks either testmethodnanme set properly copied metaprogrammed test class objects runtest method missing sure unfamiliar way set versions master today metaprogramming existing one inductor tests got flagged recently slow automatically stuck aforementioned json ci chen weiwen,2023-04-12T18:11:25Z,"bug, oncall: pt2, module: inductor",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/98954,"py, nn, package, functionanl, module, nn_functionanl, conv, loss, inductor, ananconda",11,框架异常,,,,,电感器测试元编程中断 SLOW_TESTS 逻辑
export onnx model custom op raises attributebug function object attribute function proto,exporting model custom op following instructions onnx org docs stable onnx fails attributebug traceback sample reproducing requirement pip install scatter convenient way provide custom op know needs handled via custom symbolic function running raises following versions collecting environment information version debug cuda rocm os centos gcc version gcc red hat clang version collect cmake version version libc version glibc version may gcc bit runtime platform linux amzn glibc cuda available cuda runtime version cuda module loading set lazy gpu models configuration gpu tesla nvidia driver version cudnn version probably one following libcudnn libcudnn adv infer libcudnn adv train libcudnn cnn infer libcudnn cnn train libcudnn ops infer libcudnn ops train hip runtime version miopen runtime version xnnpack available cpu architecture cpu op bit bit byte little endian cpu cpu thread core core socket socket numa vendor genuineintel cpu family model model nanme intel xeon cpu ghz stepping cpu mhz cpu mhz cpu mhz bogomips hypervisor vendor xen virtualization cache cache cache cache numa cpu flags fpu,2023-07-06T11:52:27Z,"high priority, bug, module: onnx, triaged, module: regression, onnx-triaged",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/104700,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,模型导出失败,,,,,Pytorch 2.0 中导出 ONNX 模型会引发 AttributeError：“function”对象没有属性“to_function_proto”
multinomial returns floats gpu,multinomial floattensor cuda normal returning floattensor gpu opposed longtensor cpu,2016-11-27T12:00:32Z,"high priority, module: dependency bug",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/261,"backward, gradient, sparse, version, matrix, focus, run_focus, run, pas, one",15,算子返回值错误,,,,,torch multinomial returns floats on GPU
cuda crossentropyloss,message assertion thindextensor target batch failed however everything put cuda raises runtimebug cuda runtime illegal memory access encountered guismay master thc generic thctensorcopy moreover restart notebook everything involving cuda illegal memory access,2016-11-29T14:49:42Z,"high priority, module: dependency bug",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/266,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,算子资源调度不合理,,,,,cuda CrossEntropyLoss引发非法内存访问
investigate graph breaks reported torchbench py,torchbench py look stats graph break section graphs breaks seem fixable function userdefinedobjectvariable method constantvariable constantvariable think coming inside nn function builtinvariable userdefinedobjectvariable chain easy add supporting itertools chain debug types things set break environment variable stats message investigate turn chen weiwen,2022-03-31T18:52:05Z,"bug, triaged, oncall: pt2, module: dynamo",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93744,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,框架异常,,,,,graph breaks reported by ./torchbench.py
minifier crash,minifier launcher gist ab fa acd addc fbb ded latest symbolic shapes branch writing torchdynanmo dynanmic shapes aot dynanmic shapes crashes logs response minified repro response,2022-11-08T04:20:42Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93613,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架异常,,,,,Minifier崩溃
turning minifier causes go away debertaformaskedlm,ab bff df oct breaking commit reverted benchmarks dynanmo huggingface py accuracy backend inductor training debertaformaskedlm fails torchdynanmo repro dynanmo benchmarks dynanmo huggingface py accuracy backend inductor training debertaformaskedlm passes logs internanlfb intern paste minified repro minifier work,2022-10-30T00:37:29Z,"bug, triaged",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93592,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,框架中错误消失,,,,,打开Minifier会导致错误消失（在 DebertaForMaskedLM 上）
eca botnext ts fails torchdynanmo dynanmic shapes sympy infinite loop,repro logs anyone even look minified repro minifier work,2022-10-24T17:09:43Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93576,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子资源调度不合理,,,,,eca_botnext26ts_256 fails with TORCHDYNAMO_DYNAMIC_ SHAPES=1: sympy infinite loop
minifier config variables replicate env vars,today remember minifier launcher py config vars env vars originanl script minifier record configs explicitly maybe changed logs response minified repro response,2022-10-24T15:39:34Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93574,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,框架功能不完善,,,,,Minifier should save config variables
sebotnet ts fails torchdynanmo dynanmic shapes sympy infinite loop,logs gist da ce minified repro minifier work looks works resulting repro actually trigger patching fix minifier commits dfd df abe minor improvements minifier commits fa minifier longer runs,2022-10-24T14:05:51Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93573,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子资源调度不合理,,,,,sebotnet33ts_256 失败，TORCHDYNAMO_DYNAMIC_SHAPES=1：sympy 无限循环
torchdynanmo export work specific constants,logs mnt xarfuse uid fc seed nspid cgpid ns torchdynanmo symbolic convert py mnt xarfuse uid fc seed nspid cgpid ns torchdynanmo symbolic convert py getattr inst opnanme inst mnt xarfuse uid fc seed nspid cgpid ns torchdynanmo symbolic convert py inner unimplemented generic jump typestr mnt xarfuse uid fc seed nspid cgpid ns torchdynanmo exc py unimplemented unsupported msg torchdynanmo exc unsupported generic jump dynanmicshapevariable dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro repro,2022-10-20T22:59:25Z,"bug, oncall: pt2",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93564,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子功能不完善,,,,,torchdynamo.export() 不适用于 torch 特定常量
torchinductor input strided calls dont compose offset inputs,torchinductor compile operators select strided calls signanture strided tensor symint symint stride symint storage offset tensor input non storage offset offset ignored logs dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro,2022-10-20T20:35:56Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93562,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子输出错误,,,,,TorchInductor Input As_Strided Calls Dont Compose With Offset Inputs
speech transformer failing torchdynanmo dynanmic shapes runtimebug expand cudabooltype number sizes provided must greater equal number dimensions tensor,cannot minify exception occurs outside dynanmo compiled logs gist cee dd eed dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro minifier work example,2022-10-20T15:45:55Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93560,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子执行失败,,,,,expand提供的尺寸数量 (3) 必须大于或等于张量的维数 (4)
lowering conv bugs inductor config tune layout,lowering conv bugs inductor tune layout logs dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro,2022-10-19T21:23:16Z,"bug, oncall: pt2",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93551,"target, test, py, linux, cuda_target, linux_libcudnn, ci, jenkins, build, rocm",3,算子错误消失,,,,,当 torch._inductor.config.tune_layout = True 时，降低 conv1d 错误
warning missing return statement non void function,gcc cuda probably configurations lots warnings nvcc unanble deal combinantion unlikely aka builtin expect dead eliminantion seen simple program combinantion features handled correctly host compiler reported nvidia developer nvidia nvidia,2019-06-05T17:59:49Z,"module: dependency bug, module: cuda",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/21418,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,算子返回值错误,,,,,非 void 函数末尾缺少 return 语句
minifier prints reductions incorrectly,steps reproduce produces repro must quoted work logs response minified repro response,2023-01-18T22:22:28Z,"bug, triaged",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93512,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子输出结果错误,,,,,Minifier错误地打印缩减
inductor cpu huggingface model mobilebertforquestionannswering performance regression ww,compare ww performance regression huggingface model mobilebertforquestionannswering torchinductor cpu performance dashboard issues ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit commit da cb ab ca commit cdf efdee torchbench bbdc benchmark commit bbdc bf bda torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef dynanmo benchmarks fac commit fac da ab ww sw info sw commit master commit fac commit fac da,2023-01-13T09:36:52Z,"bug, triaged, oncall: pt2, module: cpu inductor",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93508,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Huggingface model MobileBertForQuestionAnswering performance regression > 10% on ww02.4
inductor cpu torchbench model hf albert performance regression ww,compare ww performance regression torchbench model hf albert torchinductor cpu performance dashboard issues ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit commit da cb ab ca commit cdf efdee torchbench bbdc benchmark commit bbdc bf bda torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef dynanmo benchmarks fac commit fac da ab ww sw info sw commit master commit fac commit fac da,2023-01-13T09:17:18Z,"bug, oncall: pt2, module: cpu inductor",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93506,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Torchbench model hf_Albert performance regression > 10% on ww02.4
inductor cpu torchbench model dlrm performance regression ww,compare torchinductor cpu performance dashboard issues ww performance regression torchbench model dlrm ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit fac commit fac da ab commit fab ff cdc ee torchbench benchmark commit db torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef ww sw info sw commit master commit fac commit fac da ab commit fab ff cdc ee torchbench ff,2023-01-12T04:52:08Z,"bug, oncall: pt2, module: cpu inductor",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93503,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Torchbench model dlrm performance regression > 10% on ww02.3
setup py develop properly recompile version changes,comment originanlly posted torchdynanmo issues issuecomment looks setup py aggressive enough recompiling lead issues one linked comment,2022-05-16T16:27:05Z,"bug, oncall: pt2",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/93754,"reproduce, behavior, expected, concise, description, context, environment, concise_description, message, sample",14,框架编译出错,,,,,setup.py develop当 pytorch 版本更改时无法正确重新编译
catch bugs cell match nested cell,,2022-06-23T19:44:02Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93770,"test, circleci, job, ci, workflow, disabled, failure, pipeline, flaky, failing",12,算子功能不完善,,,,,如果 match_nested_cell 中的cell为空，则捕获值错误
reordering test test induces dynanmo failure,,2022-07-26T14:56:54Z,"bug, triaged, oncall: pt2",OPEN,0,1,https://github.com/pytorch/pytorch/issues/93791,"test, circleci, job, ci, workflow, disabled, failure, pipeline, flaky, failing",12,框架异常,,,,,PyTorch 测试套件中的重新排序测试会导致dynamo故障
batchnorm bessel correction batch,right makes everything nann,2017-04-27T17:47:47Z,module: dependency bug,CLOSED,0,1,https://github.com/pytorch/pytorch/issues/1381,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子输出结果错误,,,,,BatchNorm 不应对批量大小为 1 使用贝塞尔修正，会导致全部NaN
dynanmo aot improperly handles dupe via,simple repro new test test dynanmo test aot autograd py based existing test test dupe via dynanmo recompiles many param basically module accepts format forward deal duplicate correctly shows real life dynanmo instead forward since rather nnmodule impl accepts rather typical usercode forward accepts explicit dynanmo aot may handle localinputsource little differently account assertionbug raised expected behavior dynanmo guard failure triggers recompile versions bc af fed fd ed ca bb chen weiwen,2023-02-24T20:38:42Z,"bug, triaged, oncall: pt2, module: dynamo",OPEN,0,1,https://github.com/pytorch/pytorch/issues/95501,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子执行错误,,,,,dynamo+aot 通过 *args 不正确地处理重复参数 
cudnn batchnorm batch limit,cudnn status supported reported discuss org cudnn status supported bach batchnorm,2017-09-30T20:10:19Z,"high priority, module: dependency bug",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/2917,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,算子功能不完善,,,,,CuDNN batchnorm 有batch大小限制
showing profiler tutorials,doc blocks stopped showing profiler tutorial org tutorials intermediate tensorboard profiler tutorial steps block display doc pages downloaded ipython notebook img alt screen shot pm images githubusercontent ef,2022-07-04T19:39:10Z,"bug, module: docs",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/80846,"new, thread, org, version, tutorial, assert, cpu, master, doc, internanl",6,文档不完善,,,,,代码未显示在 Profiler 教程中
segfault new strided,looks insufficient input validation segfaults repro gdb core backtrace versions git commit collect,2022-07-28T17:47:18Z,"bug, module: crash, triaged, module: edge cases",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/82416,"backward, gradient, sparse, version, matrix, focus, run_focus, run, pas, one",15,算子出错,,,,,new_empty_strided的段错误
onnx topk export keepdim onnx,model images githubusercontent cd aea ae aff model images githubusercontent dbc df aad ef ffd export issues exporting keep efficient argmax combined onnxruntime cuda ep extra copy memory argmax another onnxruntime microsoft onnxruntime issues versions collecting environment information version debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version version libc version glibc version packaged default oct gcc bit runtime platform linux azure debian bullseye sid cuda available cuda runtime version gpu models configuration gpu tesla pcie nvidia driver version cudnn version probably one following linux gnu libcudnn linux gnu libcudnn adv infer linux gnu libcudnn adv train linux gnu libcudnn cnn infer linux gnu libcudnn cnn train linux gnu libcudnn ops infer linux gnu libcudnn ops train hip runtime version miopen runtime version xnnpack available versions libraries pip numpy pip pip torchlars pip blas mkl cudatoolkit bc ffmpeg hf mkl mkl service py mkl fft py mkl random py,2022-04-25T22:06:43Z,"bug, module: onnx, triaged, onnx-triaged",OPEN,0,1,https://github.com/pytorch/pytorch/issues/76344,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,算子资源调度不合理,,,,,使用topk导出max到onnx额外复制到内存
onnx scripted reshape incorrect dynanmically calculated,onnx export produces incorrect export reshape function scripting calculated dynanmically looks one arguments converted integer float instead onnx images githubusercontent bd ffda cd ede versions version cu debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version version libc version glibc version apr gcc bit runtime platform linux generic glibc cuda available cuda runtime version gpu models configuration gpu nvidia geforce rtx ti nvidia driver version cudnn version probably one following linux gnu libcudnn linux gnu libcudnn linux gnu libcudnn adv infer linux gnu libcudnn adv train linux gnu libcudnn cnn infer linux gnu libcudnn cnn train linux gnu libcudnn ops infer linux gnu libcudnn ops train hip runtime version miopen runtime version xnnpack available versions libraries pip mypy extensions pip numpy pip pip numpy pypi pypi pypi pypi pypi pypi,2022-06-02T12:38:50Z,"bug, module: onnx, triaged, onnx-triaged",OPEN,0,1,https://github.com/pytorch/pytorch/issues/78721,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,算子出错,,,,,如果动态计算形状，则 torch.onnx.export 在编写脚本后会生成不正确的 reshape 函数调用导出
validate sparse bsr tensor fails non trivial block cases,problem validate sparse bsr tensor take account specified blocksize interpreting bsr tensor versions master branch,2022-05-25T16:36:40Z,"module: sparse, topic: bug fixes",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/78264,"backward, gradient, sparse, version, matrix, focus, run_focus, run, pas, one",15,算子执行失败,,,,,torch._validate_sparse_bsr_tensor_args fails on non-trivial block size cases
failure guard fail fn callback raising null guard eval traceback tiger packages dynanmo guards py guard fail hook guard fn guard fail fn guardfail reason orig,compile class model def init def forward return process def process dynanmo guards failure guard fail fn callback raising null guard eval traceback tiger packages dynanmo guards py guard fail hook guard fn guard fail fn guardfail reason orig typebug nonetype object callable versions dynanmo guards failure guard fail fn callback raising null guard eval traceback tiger packages dynanmo guards py guard fail hook guard fn guard fail fn guardfail reason orig typebug nonetype object callable chen weiwen,2022-12-08T17:22:47Z,"high priority, triage review, bug, oncall: pt2, module: dynamo",CLOSED,0,1,https://github.com/pytorch/pytorch/issues/90480,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子异常,,,,,Guard_fail_fn 导致 Guard eval Traceback 出现 NULL 错误
elastic rendezvous matches machine hostnanme resolve hostnanmes,steps reproduce behavior launch kubernetes volcano loglevel info rdzv backend rdzv rdzv endpoint vc sh hosts nnodes echo hello rendezvous times since rank host realize master due insufficient hostnanme resolution hostnanme sh db kkt vd sh volcano gives addresss sh db kkt vd sh sh db kkt vd hosts resolve conf hostnanme information required realize addresses equivalent current logic sufficient efbe ee bae ff elastic rendezvous py may dns resolution address matches ip addresses versions os linux linux sh db kkt vd sh amzn smp wed aug utc gnu linux installed torchelastic pip source docker docker docker tag docker torchx pkgs container torchx tag dev command compiling source git commit installed source version cuda cudnn version gpu models configuration execution environment prem aws eks volcano information,2022-02-24T20:51:50Z,"triaged, module: elastic, oncall: r2p, topic: bug fixes",OPEN,0,1,https://github.com/pytorch/pytorch/issues/73380,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,算子执行失败,,,,,_matches_machine_hostname无法完全解析主机名
adding batched csr tensors different sparsities produces invalid tensor,description adding batched csr tensors sparsities produces correct results also adding csr tensors without batch dimensions different sparsities produce correct results example expected result system info version,2023-08-18T19:45:41Z,"bug, module: sparse, triaged, module: correctness (silent)",OPEN,0,0,https://github.com/pytorch/pytorch/issues/107478,"new, thread, org, version, tutorial, assert, cpu, master, doc, internanl",6,框架异常,,,,,添加具有不同稀疏度的批量 CSR 张量会产生无效张量
conversion coo sparse dimensions csr dense specified fails,description specifying dense conversion leads expected result example expected behavior exception following result system info version,2023-08-18T11:32:03Z,"bug, module: sparse, feature, triaged",OPEN,0,0,https://github.com/pytorch/pytorch/issues/107451,"behavior, result, reproduce, expected, cpu, numpy, expected_behavior, index, different, detail",13,算子返回值错误,,,,,dense_dim未在转换中指定会导致无法预料的结果
mis annotated return grad embedding renorm also jit related,sub facing involves functions prefixed underscore grad embedding renorm mismatched typing return bdb dd eaaffbcd nn functionanl py function return anything modified purpose ps return anyway return got annotated tuple tensor tensor know changed way explain author pr occurrences grad embedding renorm quite sure whether related correct bdb dd eaaffbcd csrc api include nn functionanl embedding bdb dd eaaffbcd csrc jit runtime register special ops cpp bdb dd eaaffbcd csrc jit runtime serialized function registry cpp bdb dd eaaffbcd jit functions py versions master,2023-06-17T11:33:55Z,"bug, oncall: jit, module: typing, triaged",OPEN,0,0,https://github.com/pytorch/pytorch/issues/103800,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,算子返回值错误,,,,,F._no_grad_embedding_renorm_不返回任何内容
nn embedding acting strange,hi trying feature nn embedding noticed seems change way indexing works correct happens seen seems embedding corresponding instead requested misunderstanding something,2017-03-07T01:34:07Z,"high priority, module: dependency bug",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/943,"nn, output, forward, input, layer, weight, float, embedding, padding, batch",9,算子出错,,,,,the max-norm feature of nn.Embedding seems to change the way indexing works
asarray respect set default device,asarray respecting set default device tensor creation functions ran process testing scipy progress support tensors comment scipy scipy issuecomment asarray function quite important allows writing library agnostic asarray one heavily functions test suites versions environment details details details originanl author believe asarray,2023-08-08T11:34:51Z,"bug, triaged, module: numpy",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/106773,"tensor, issue, operation, feature, add, non, split, function, method, contiguous",1,算子异常,,,,,torch.asarray does not respect set_default_device
getting indices sparse compressed tensor results tensors requires grad,description tensors floating point dtype require gradients example expected crow indices requires grad system info version,2023-08-12T10:47:14Z,"bug, module: sparse, triaged, module: correctness (silent)",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/107083,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,算子异常,,,,,获取稀疏压缩张量结果张量的索引，requires_grad 为 True
sparse compressed tensor values autograd support implemented,description example expected behavior exception return exception message explained ddba aafa aaf tools autograd derivatives yaml defines sparse csr related leads calling sparse coo tensor specific indices system info version,2023-08-16T11:20:51Z,"bug, module: sparse, module: autograd, triaged",OPEN,0,0,https://github.com/pytorch/pytorch/issues/107286,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,框架功能不完善,,,,,未实现稀疏压缩张量值 autograd 支持
nllloss cuda tensors,nllloss seem inputs still returns runtimebug assertion input target input target input target failed mismatch got input target loss output cuda target cuda variable containing know losses affected,2017-02-12T07:10:46Z,"high priority, module: dependency bug",CLOSED,0,0,https://github.com/pytorch/pytorch/issues/722,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子功能不完善,,,,,NLLLoss2d 不检查 cuda 张量的形状
matrix multiplication performance regression additionanl dimension,unsqueeze unsqueeze times slower depending dimensions matrices reproducing happens machine nvidia geforce rtx ti difference execution times always item evaluates similar machine versions,2023-05-28T22:16:48Z,"module: dependency bug, triaged, module: cublas",OPEN,0,0,https://github.com/pytorch/pytorch/issues/102459,"tensor, issue, operation, feature, add, non, split, function, method, contiguous",1,算子性能异常,,,,,Matrix multiplication performance regression in case of an additional dimension of size 1
update nt take account strides,summary since nt input contiguous numels input match buffer allow unanry ops transposed inputs also update nt construct output tensor stride offset information,2022-12-29T15:53:20Z,"bug, triaged, module: nestedtensor",OPEN,0,0,https://github.com/pytorch/pytorch/issues/91508,"tensor, issue, operation, feature, add, non, split, function, method, contiguous",1,算子功能不完善,,,,,map_nt不检查输入是否连续，而仅检查输入的数字与缓冲区的数字是否匹配
intermittent inductor segfault ci test ops py,actions runs jobs filing tracking appears intermittent trunk confirmed retroactively showing week less day probably gonnan hard find unless info logs chen weiwen,2023-04-15T03:53:23Z,"bug, triaged, oncall: pt2, module: inductor",OPEN,0,0,https://github.com/pytorch/pytorch/issues/99222,"test, circleci, job, ci, workflow, disabled, failure, pipeline, flaky, failing",12,框架异常,,,,,intermittent inductor segfault in CI
opacus cifar fails dynanmo due hooks,adding support hooks allowed modules via graph breaks opacus cifar crashes dynanmo tracing benchmarks dynanmo torchbench py opacus cifar backend aot eager accuracy inference looks crash happening tracing exception handling relating hooks gradsamplemodule opacus chen weiwen,2023-04-14T21:04:26Z,"bug, triaged, oncall: pt2, module: dynamo",OPEN,0,0,https://github.com/pytorch/pytorch/issues/99201,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子执行失败,,,,,opacus_cifar10 由于hook而在 dynamo 中失败
